"Compartment"	"Host_order"	"Rank_2"	"total_reads"	"total_reads_com_host"	"prop"
"1603"	"Total_phyllosphere"	"Hypnales"	"Planctomycetota"	20310	669786	0.0303231181302685
"1604"	"Total_phyllosphere"	"Hypnales"	"Proteobacteria"	355641	669786	0.530977058344008
"1605"	"Total_phyllosphere"	"Hypnales"	"Rcp2-54"	0	669786	0
"1606"	"Total_phyllosphere"	"Hypnales"	"Sar324"	3	669786	4.4790425598624e-06
"1607"	"Total_phyllosphere"	"Hypnales"	"Spirochaetota"	13	669786	1.94091844260704e-05
"1608"	"Total_phyllosphere"	"Hypnales"	"Sumerlaeota"	5	669786	7.46507093310401e-06
"1609"	"Total_phyllosphere"	"Hypnales"	"Synergistota"	0	669786	0
"1610"	"Total_phyllosphere"	"Hypnales"	"Tx1a-33"	0	669786	0
"1611"	"Total_phyllosphere"	"Hypnales"	"Verrucomicrobiota"	32481	669786	0.0484945937956302
"1612"	"Total_phyllosphere"	"Hypnales"	"Wps-2"	34590	669786	0.0516433607152135
"1613"	"Total_phyllosphere"	"Hypnales"	"Ws2"	0	669786	0
"1614"	"Total_phyllosphere"	"Lamiales"	"Abditibacteriota"	6029	3172517	0.00190038382773047
"1615"	"Total_phyllosphere"	"Lamiales"	"Acidobacteriota"	2983	3172517	0.000940262889056229
"1616"	"Total_phyllosphere"	"Lamiales"	"Actinobacteriota"	448030	3172517	0.141222253497775
"1617"	"Total_phyllosphere"	"Lamiales"	"Aquificota"	37	3172517	1.16626640613746e-05
"1618"	"Total_phyllosphere"	"Lamiales"	"Armatimonadota"	878	3172517	0.000276751866105052
"1619"	"Total_phyllosphere"	"Lamiales"	"Bacteroidota"	573476	3172517	0.180763727980023
"1620"	"Total_phyllosphere"	"Lamiales"	"Bdellovibrionota"	2085	3172517	0.000657206880215299
"1621"	"Total_phyllosphere"	"Lamiales"	"Caldatribacteriota"	0	3172517	0
"1622"	"Total_phyllosphere"	"Lamiales"	"Campilobacterota"	0	3172517	0
"1623"	"Total_phyllosphere"	"Lamiales"	"Chloroflexi"	1079	3172517	0.000340108500600627
"1624"	"Total_phyllosphere"	"Lamiales"	"Cyanobacteria"	5	3172517	1.57603568396954e-06
"1625"	"Total_phyllosphere"	"Lamiales"	"Deferribacterota"	0	3172517	0
"1626"	"Total_phyllosphere"	"Lamiales"	"Deinococcota"	88150	3172517	0.027785509108383
"1627"	"Total_phyllosphere"	"Lamiales"	"Dependentiae"	0	3172517	0
"1628"	"Total_phyllosphere"	"Lamiales"	"Desulfobacterota"	8	3172517	2.52165709435127e-06
"1629"	"Total_phyllosphere"	"Lamiales"	"Elusimicrobiota"	22	3172517	6.93455700946599e-06
"1630"	"Total_phyllosphere"	"Lamiales"	"Entotheonellaeota"	0	3172517	0
"1631"	"Total_phyllosphere"	"Lamiales"	"Fibrobacterota"	5	3172517	1.57603568396954e-06
"1632"	"Total_phyllosphere"	"Lamiales"	"Firmicutes"	276906	3172517	0.087282747421054
"1633"	"Total_phyllosphere"	"Lamiales"	"Fusobacteriota"	59	3172517	1.85972210708406e-05
"1634"	"Total_phyllosphere"	"Lamiales"	"Gemmatimonadota"	109	3172517	3.4357577910536e-05
"1635"	"Total_phyllosphere"	"Lamiales"	"Latescibacterota"	0	3172517	0
"1636"	"Total_phyllosphere"	"Lamiales"	"Marinimicrobia"	0	3172517	0
"1637"	"Total_phyllosphere"	"Lamiales"	"Mbnt15"	0	3172517	0
"1638"	"Total_phyllosphere"	"Lamiales"	"Methylomirabilota"	0	3172517	0
"1639"	"Total_phyllosphere"	"Lamiales"	"Myxococcota"	55862	3172517	0.0176081010755813
"1640"	"Total_phyllosphere"	"Lamiales"	"Nb1-j"	0	3172517	0
"1641"	"Total_phyllosphere"	"Lamiales"	"Nitrospirota"	5	3172517	1.57603568396954e-06
"1642"	"Total_phyllosphere"	"Lamiales"	"Patescibacteria"	61	3172517	1.92276353444284e-05
"1643"	"Total_phyllosphere"	"Lamiales"	"Planctomycetota"	0	3172517	0
"1644"	"Total_phyllosphere"	"Lamiales"	"Proteobacteria"	1713804	3172517	0.540203251865947
"1645"	"Total_phyllosphere"	"Lamiales"	"Rcp2-54"	35	3172517	1.10322497877868e-05
"1646"	"Total_phyllosphere"	"Lamiales"	"Sar324"	0	3172517	0
"1647"	"Total_phyllosphere"	"Lamiales"	"Spirochaetota"	7	3172517	2.20644995755736e-06
"1648"	"Total_phyllosphere"	"Lamiales"	"Sumerlaeota"	0	3172517	0
"1649"	"Total_phyllosphere"	"Lamiales"	"Sva0485"	0	3172517	0
"1650"	"Total_phyllosphere"	"Lamiales"	"Synergistota"	0	3172517	0
"1651"	"Total_phyllosphere"	"Lamiales"	"Thermotogota"	0	3172517	0
"1652"	"Total_phyllosphere"	"Lamiales"	"Verrucomicrobiota"	2882	3172517	0.000908426968240044
"1653"	"Total_phyllosphere"	"Lamiales"	"Zixibacteria"	0	3172517	0
"1654"	"Total_phyllosphere"	"Malpighiales"	"Abditibacteriota"	0	4822	0
"1655"	"Total_phyllosphere"	"Malpighiales"	"Acidobacteriota"	0	4822	0
"1656"	"Total_phyllosphere"	"Malpighiales"	"Actinobacteriota"	454	4822	0.0941518042306097
"1657"	"Total_phyllosphere"	"Malpighiales"	"Aerophobota"	0	4822	0
"1658"	"Total_phyllosphere"	"Malpighiales"	"Aquificota"	0	4822	0
"1659"	"Total_phyllosphere"	"Malpighiales"	"Armatimonadota"	0	4822	0
"1660"	"Total_phyllosphere"	"Malpighiales"	"Bacteroidota"	978	4822	0.202820406470344
"1661"	"Total_phyllosphere"	"Malpighiales"	"Bdellovibrionota"	3	4822	0.000622148486105351
"1662"	"Total_phyllosphere"	"Malpighiales"	"Caldatribacteriota"	0	4822	0
"1663"	"Total_phyllosphere"	"Malpighiales"	"Caldisericota"	0	4822	0
"1664"	"Total_phyllosphere"	"Malpighiales"	"Calditrichota"	0	4822	0
"1665"	"Total_phyllosphere"	"Malpighiales"	"Campilobacterota"	0	4822	0
"1666"	"Total_phyllosphere"	"Malpighiales"	"Caulobacterales"	0	4822	0
"1667"	"Total_phyllosphere"	"Malpighiales"	"Chloroflexi"	4	4822	0.000829531314807134
"1668"	"Total_phyllosphere"	"Malpighiales"	"Cloacimonadota"	0	4822	0
"1669"	"Total_phyllosphere"	"Malpighiales"	"Coprothermobacterota"	0	4822	0
"1670"	"Total_phyllosphere"	"Malpighiales"	"Cyanobacteria"	21	4822	0.00435503940273745
"1671"	"Total_phyllosphere"	"Malpighiales"	"Dadabacteria"	0	4822	0
"1672"	"Total_phyllosphere"	"Malpighiales"	"Deferribacterota"	0	4822	0
"1673"	"Total_phyllosphere"	"Malpighiales"	"Deinococcota"	0	4822	0
"1674"	"Total_phyllosphere"	"Malpighiales"	"Dependentiae"	0	4822	0
"1675"	"Total_phyllosphere"	"Malpighiales"	"Desulfobacterota"	0	4822	0
"1676"	"Total_phyllosphere"	"Malpighiales"	"Elusimicrobiota"	0	4822	0
"1677"	"Total_phyllosphere"	"Malpighiales"	"Entotheonellaeota"	0	4822	0
"1678"	"Total_phyllosphere"	"Malpighiales"	"Fcpu426"	0	4822	0
"1679"	"Total_phyllosphere"	"Malpighiales"	"Fibrobacterota"	0	4822	0
"1680"	"Total_phyllosphere"	"Malpighiales"	"Firmicutes"	1094	4822	0.226876814599751
"1681"	"Total_phyllosphere"	"Malpighiales"	"Fusobacteriota"	0	4822	0
"1682"	"Total_phyllosphere"	"Malpighiales"	"Gal15"	0	4822	0
"1683"	"Total_phyllosphere"	"Malpighiales"	"Gemmatimonadota"	0	4822	0
"1684"	"Total_phyllosphere"	"Malpighiales"	"Halanaerobiaeota"	0	4822	0
"1685"	"Total_phyllosphere"	"Malpighiales"	"Hydrogenedentes"	0	4822	0
"1686"	"Total_phyllosphere"	"Malpighiales"	"Hydrothermae"	0	4822	0
"1687"	"Total_phyllosphere"	"Malpighiales"	"Latescibacterota"	0	4822	0
"1688"	"Total_phyllosphere"	"Malpighiales"	"Marinimicrobia"	0	4822	0
"1689"	"Total_phyllosphere"	"Malpighiales"	"Mbnt15"	0	4822	0
"1690"	"Total_phyllosphere"	"Malpighiales"	"Methylomirabilota"	0	4822	0
"1691"	"Total_phyllosphere"	"Malpighiales"	"Myxococcota"	0	4822	0
"1692"	"Total_phyllosphere"	"Malpighiales"	"Nb1-j"	0	4822	0
"1693"	"Total_phyllosphere"	"Malpighiales"	"Nitrospirota"	0	4822	0
"1694"	"Total_phyllosphere"	"Malpighiales"	"Patescibacteria"	0	4822	0
"1695"	"Total_phyllosphere"	"Malpighiales"	"Planctomycetota"	0	4822	0
"1696"	"Total_phyllosphere"	"Malpighiales"	"Proteobacteria"	2254	4822	0.46744089589382
"1697"	"Total_phyllosphere"	"Malpighiales"	"Rcp2-54"	0	4822	0
"1698"	"Total_phyllosphere"	"Malpighiales"	"Sar324"	0	4822	0
"1699"	"Total_phyllosphere"	"Malpighiales"	"Spirochaetota"	6	4822	0.0012442969722107
"1700"	"Total_phyllosphere"	"Malpighiales"	"Sumerlaeota"	0	4822	0
"1701"	"Total_phyllosphere"	"Malpighiales"	"Sva0485"	0	4822	0
"1702"	"Total_phyllosphere"	"Malpighiales"	"Synergistota"	0	4822	0
"1703"	"Total_phyllosphere"	"Malpighiales"	"Ta06"	0	4822	0
"1704"	"Total_phyllosphere"	"Malpighiales"	"Thermotogota"	0	4822	0
"1705"	"Total_phyllosphere"	"Malpighiales"	"Verrucomicrobiota"	8	4822	0.00165906262961427
"1706"	"Total_phyllosphere"	"Malpighiales"	"Wps-2"	0	4822	0
"1707"	"Total_phyllosphere"	"Malpighiales"	"Ws2"	0	4822	0
"1708"	"Total_phyllosphere"	"Malpighiales"	"Zixibacteria"	0	4822	0
"1709"	"Total_phyllosphere"	"Malvales"	"Abditibacteriota"	0	5893	0
"1710"	"Total_phyllosphere"	"Malvales"	"Acidobacteriota"	45	5893	0.00763617851688444
"1711"	"Total_phyllosphere"	"Malvales"	"Actinobacteriota"	375	5893	0.063634820974037
"1712"	"Total_phyllosphere"	"Malvales"	"Aerophobota"	0	5893	0
"1713"	"Total_phyllosphere"	"Malvales"	"Aquificota"	0	5893	0
"1714"	"Total_phyllosphere"	"Malvales"	"Armatimonadota"	0	5893	0
"1715"	"Total_phyllosphere"	"Malvales"	"Bacteroidota"	2067	5893	0.350755133208892
"1716"	"Total_phyllosphere"	"Malvales"	"Bdellovibrionota"	0	5893	0
"1717"	"Total_phyllosphere"	"Malvales"	"Caldatribacteriota"	0	5893	0
"1718"	"Total_phyllosphere"	"Malvales"	"Caldisericota"	0	5893	0
"1719"	"Total_phyllosphere"	"Malvales"	"Calditrichota"	0	5893	0
"1720"	"Total_phyllosphere"	"Malvales"	"Campilobacterota"	0	5893	0
"1721"	"Total_phyllosphere"	"Malvales"	"Caulobacterales"	0	5893	0
"1722"	"Total_phyllosphere"	"Malvales"	"Chloroflexi"	0	5893	0
"1723"	"Total_phyllosphere"	"Malvales"	"Cloacimonadota"	0	5893	0
"1724"	"Total_phyllosphere"	"Malvales"	"Coprothermobacterota"	0	5893	0
"1725"	"Total_phyllosphere"	"Malvales"	"Cyanobacteria"	79	5893	0.0134057356185305
"1726"	"Total_phyllosphere"	"Malvales"	"Dadabacteria"	0	5893	0
"1727"	"Total_phyllosphere"	"Malvales"	"Deferribacterota"	0	5893	0
"1728"	"Total_phyllosphere"	"Malvales"	"Deinococcota"	109	5893	0.0184965212964534
"1729"	"Total_phyllosphere"	"Malvales"	"Dependentiae"	0	5893	0
"1730"	"Total_phyllosphere"	"Malvales"	"Desulfobacterota"	0	5893	0
"1731"	"Total_phyllosphere"	"Malvales"	"Elusimicrobiota"	0	5893	0
"1732"	"Total_phyllosphere"	"Malvales"	"Entotheonellaeota"	0	5893	0
"1733"	"Total_phyllosphere"	"Malvales"	"Fcpu426"	0	5893	0
"1734"	"Total_phyllosphere"	"Malvales"	"Fibrobacterota"	0	5893	0
"1735"	"Total_phyllosphere"	"Malvales"	"Firmicutes"	1719	5893	0.291702019344986
"1736"	"Total_phyllosphere"	"Malvales"	"Fusobacteriota"	0	5893	0
"1737"	"Total_phyllosphere"	"Malvales"	"Gal15"	0	5893	0
"1738"	"Total_phyllosphere"	"Malvales"	"Gemmatimonadota"	6	5893	0.00101815713558459
"1739"	"Total_phyllosphere"	"Malvales"	"Halanaerobiaeota"	0	5893	0
"1740"	"Total_phyllosphere"	"Malvales"	"Hydrogenedentes"	0	5893	0
"1741"	"Total_phyllosphere"	"Malvales"	"Hydrothermae"	0	5893	0
"1742"	"Total_phyllosphere"	"Malvales"	"Latescibacterota"	0	5893	0
"1743"	"Total_phyllosphere"	"Malvales"	"Marinimicrobia"	0	5893	0
"1744"	"Total_phyllosphere"	"Malvales"	"Mbnt15"	0	5893	0
"1745"	"Total_phyllosphere"	"Malvales"	"Methylomirabilota"	0	5893	0
"1746"	"Total_phyllosphere"	"Malvales"	"Myxococcota"	9	5893	0.00152723570337689
"1747"	"Total_phyllosphere"	"Malvales"	"Nb1-j"	0	5893	0
"1748"	"Total_phyllosphere"	"Malvales"	"Nitrospirota"	0	5893	0
"1749"	"Total_phyllosphere"	"Malvales"	"Patescibacteria"	0	5893	0
"1750"	"Total_phyllosphere"	"Malvales"	"Planctomycetota"	0	5893	0
"1751"	"Total_phyllosphere"	"Malvales"	"Proteobacteria"	1463	5893	0.24826064822671
"1752"	"Total_phyllosphere"	"Malvales"	"Rcp2-54"	0	5893	0
"1753"	"Total_phyllosphere"	"Malvales"	"Sar324"	0	5893	0
"1754"	"Total_phyllosphere"	"Malvales"	"Spirochaetota"	5	5893	0.000848464279653827
"1755"	"Total_phyllosphere"	"Malvales"	"Sumerlaeota"	0	5893	0
"1756"	"Total_phyllosphere"	"Malvales"	"Sva0485"	0	5893	0
"1757"	"Total_phyllosphere"	"Malvales"	"Synergistota"	0	5893	0
"1758"	"Total_phyllosphere"	"Malvales"	"Ta06"	0	5893	0
"1759"	"Total_phyllosphere"	"Malvales"	"Thermotogota"	0	5893	0
"1760"	"Total_phyllosphere"	"Malvales"	"Verrucomicrobiota"	16	5893	0.00271508569489225
"1761"	"Total_phyllosphere"	"Malvales"	"Wps-2"	0	5893	0
"1762"	"Total_phyllosphere"	"Malvales"	"Ws2"	0	5893	0
"1763"	"Total_phyllosphere"	"Malvales"	"Zixibacteria"	0	5893	0
"1764"	"Total_phyllosphere"	"Marchantiales"	"Abditibacteriota"	257	315087	0.000815647741734822
"1765"	"Total_phyllosphere"	"Marchantiales"	"Acidobacteriota"	5803	315087	0.018417135584775
"1766"	"Total_phyllosphere"	"Marchantiales"	"Actinobacteriota"	31503	315087	0.0999819097582572
"1767"	"Total_phyllosphere"	"Marchantiales"	"Apal-e12"	0	315087	0
"1768"	"Total_phyllosphere"	"Marchantiales"	"Armatimonadota"	1470	315087	0.00466537813365832
"1769"	"Total_phyllosphere"	"Marchantiales"	"Bacteroidota"	29081	315087	0.0922951438808964
"1770"	"Total_phyllosphere"	"Marchantiales"	"Bdellovibrionota"	1011	315087	0.00320863761437317
"1771"	"Total_phyllosphere"	"Marchantiales"	"Calditrichota"	0	315087	0
"1772"	"Total_phyllosphere"	"Marchantiales"	"Campilobacterota"	0	315087	0
"1773"	"Total_phyllosphere"	"Marchantiales"	"Chloroflexi"	3233	315087	0.0102606581674268
"1774"	"Total_phyllosphere"	"Marchantiales"	"Cloacimonadota"	0	315087	0
"1775"	"Total_phyllosphere"	"Marchantiales"	"Cyanobacteria"	9157	315087	0.0290618146734077
"1776"	"Total_phyllosphere"	"Marchantiales"	"Dadabacteria"	0	315087	0
"1777"	"Total_phyllosphere"	"Marchantiales"	"Deferribacterota"	0	315087	0
"1778"	"Total_phyllosphere"	"Marchantiales"	"Deferrisomatota"	0	315087	0
"1779"	"Total_phyllosphere"	"Marchantiales"	"Deinococcota"	1250	315087	0.00396715827692034
"1780"	"Total_phyllosphere"	"Marchantiales"	"Dependentiae"	1057	315087	0.00335462903896384
"1781"	"Total_phyllosphere"	"Marchantiales"	"Desulfobacterota"	8	315087	2.53898129722902e-05
"1782"	"Total_phyllosphere"	"Marchantiales"	"Elusimicrobiota"	28	315087	8.88643454030157e-05
"1783"	"Total_phyllosphere"	"Marchantiales"	"Entotheonellaeota"	0	315087	0
"1784"	"Total_phyllosphere"	"Marchantiales"	"Fcpu426"	0	315087	0
"1785"	"Total_phyllosphere"	"Marchantiales"	"Fermentibacterota"	0	315087	0
"1786"	"Total_phyllosphere"	"Marchantiales"	"Fibrobacterota"	0	315087	0
"1787"	"Total_phyllosphere"	"Marchantiales"	"Firmicutes"	19576	315087	0.0621288723431941
"1788"	"Total_phyllosphere"	"Marchantiales"	"Fusobacteriota"	33	315087	0.000104732978510697
"1789"	"Total_phyllosphere"	"Marchantiales"	"Gal15"	0	315087	0
"1790"	"Total_phyllosphere"	"Marchantiales"	"Gemmatimonadota"	58	315087	0.000184076144049104
"1791"	"Total_phyllosphere"	"Marchantiales"	"Hydrogenedentes"	0	315087	0
"1792"	"Total_phyllosphere"	"Marchantiales"	"Latescibacterota"	0	315087	0
"1793"	"Total_phyllosphere"	"Marchantiales"	"Lcp-89"	0	315087	0
"1794"	"Total_phyllosphere"	"Marchantiales"	"Marinimicrobia"	0	315087	0
"1795"	"Total_phyllosphere"	"Marchantiales"	"Mbnt15"	0	315087	0
"1796"	"Total_phyllosphere"	"Marchantiales"	"Methylomirabilota"	7	315087	2.22160863507539e-05
"1797"	"Total_phyllosphere"	"Marchantiales"	"Modulibacteria"	0	315087	0
"1798"	"Total_phyllosphere"	"Marchantiales"	"Myxococcota"	4941	315087	0.0156813832370107
"1799"	"Total_phyllosphere"	"Marchantiales"	"Nb1-j"	18	315087	5.71270791876529e-05
"1800"	"Total_phyllosphere"	"Marchantiales"	"Nitrospirota"	198	315087	0.000628397871064182
"1801"	"Total_phyllosphere"	"Marchantiales"	"Patescibacteria"	79	315087	0.000250724403101366
"1802"	"Total_phyllosphere"	"Marchantiales"	"Planctomycetota"	5456	315087	0.0173158524471019
"1803"	"Total_phyllosphere"	"Marchantiales"	"Proteobacteria"	183792	315087	0.583305563225395
"1804"	"Total_phyllosphere"	"Marchantiales"	"Rcp2-54"	7	315087	2.22160863507539e-05
"1805"	"Total_phyllosphere"	"Marchantiales"	"Sar324"	5	315087	1.58686331076814e-05
"1806"	"Total_phyllosphere"	"Marchantiales"	"Schekmanbacteria"	0	315087	0
"1807"	"Total_phyllosphere"	"Marchantiales"	"Spirochaetota"	20	315087	6.34745324307255e-05
"1808"	"Total_phyllosphere"	"Marchantiales"	"Sumerlaeota"	0	315087	0
"1809"	"Total_phyllosphere"	"Marchantiales"	"Sva0485"	0	315087	0
"1810"	"Total_phyllosphere"	"Marchantiales"	"Synergistota"	2	315087	6.34745324307255e-06
"1811"	"Total_phyllosphere"	"Marchantiales"	"Verrucomicrobiota"	16989	315087	0.0539184415732798
"1812"	"Total_phyllosphere"	"Marchantiales"	"Wps-2"	45	315087	0.000142817697969132
"1813"	"Total_phyllosphere"	"Marchantiales"	"Ws2"	0	315087	0
"1814"	"Total_phyllosphere"	"Marchantiales"	"Zixibacteria"	3	315087	9.52117986460882e-06
"1815"	"Total_phyllosphere"	"Poales"	"Abditibacteriota"	0	169	0
"1816"	"Total_phyllosphere"	"Poales"	"Acidobacteriota"	0	169	0
"1817"	"Total_phyllosphere"	"Poales"	"Actinobacteriota"	40	169	0.236686390532544
"1818"	"Total_phyllosphere"	"Poales"	"Aerophobota"	0	169	0
"1819"	"Total_phyllosphere"	"Poales"	"Aquificota"	0	169	0
"1820"	"Total_phyllosphere"	"Poales"	"Armatimonadota"	0	169	0
"1821"	"Total_phyllosphere"	"Poales"	"Bacteroidota"	4	169	0.0236686390532544
"1822"	"Total_phyllosphere"	"Poales"	"Bdellovibrionota"	0	169	0
"1823"	"Total_phyllosphere"	"Poales"	"Caldatribacteriota"	0	169	0
"1824"	"Total_phyllosphere"	"Poales"	"Caldisericota"	0	169	0
"1825"	"Total_phyllosphere"	"Poales"	"Calditrichota"	0	169	0
"1826"	"Total_phyllosphere"	"Poales"	"Campilobacterota"	0	169	0
"1827"	"Total_phyllosphere"	"Poales"	"Caulobacterales"	0	169	0
"1828"	"Total_phyllosphere"	"Poales"	"Chloroflexi"	0	169	0
"1829"	"Total_phyllosphere"	"Poales"	"Cloacimonadota"	0	169	0
"1830"	"Total_phyllosphere"	"Poales"	"Coprothermobacterota"	0	169	0
"1831"	"Total_phyllosphere"	"Poales"	"Cyanobacteria"	0	169	0
"1832"	"Total_phyllosphere"	"Poales"	"Dadabacteria"	0	169	0
"1833"	"Total_phyllosphere"	"Poales"	"Deferribacterota"	0	169	0
"1834"	"Total_phyllosphere"	"Poales"	"Deinococcota"	0	169	0
"1835"	"Total_phyllosphere"	"Poales"	"Dependentiae"	0	169	0
"1836"	"Total_phyllosphere"	"Poales"	"Desulfobacterota"	4	169	0.0236686390532544
"1837"	"Total_phyllosphere"	"Poales"	"Elusimicrobiota"	0	169	0
"1838"	"Total_phyllosphere"	"Poales"	"Entotheonellaeota"	0	169	0
"1839"	"Total_phyllosphere"	"Poales"	"Fcpu426"	0	169	0
"1840"	"Total_phyllosphere"	"Poales"	"Fibrobacterota"	0	169	0
"1841"	"Total_phyllosphere"	"Poales"	"Firmicutes"	0	169	0
"1842"	"Total_phyllosphere"	"Poales"	"Fusobacteriota"	0	169	0
"1843"	"Total_phyllosphere"	"Poales"	"Gal15"	0	169	0
"1844"	"Total_phyllosphere"	"Poales"	"Gemmatimonadota"	0	169	0
"1845"	"Total_phyllosphere"	"Poales"	"Halanaerobiaeota"	0	169	0
"1846"	"Total_phyllosphere"	"Poales"	"Hydrogenedentes"	0	169	0
"1847"	"Total_phyllosphere"	"Poales"	"Hydrothermae"	0	169	0
"1848"	"Total_phyllosphere"	"Poales"	"Latescibacterota"	0	169	0
"1849"	"Total_phyllosphere"	"Poales"	"Marinimicrobia"	0	169	0
"1850"	"Total_phyllosphere"	"Poales"	"Mbnt15"	0	169	0
"1851"	"Total_phyllosphere"	"Poales"	"Methylomirabilota"	0	169	0
"1852"	"Total_phyllosphere"	"Poales"	"Myxococcota"	0	169	0
"1853"	"Total_phyllosphere"	"Poales"	"Nb1-j"	0	169	0
"1854"	"Total_phyllosphere"	"Poales"	"Nitrospirota"	0	169	0
"1855"	"Total_phyllosphere"	"Poales"	"Patescibacteria"	0	169	0
"1856"	"Total_phyllosphere"	"Poales"	"Planctomycetota"	0	169	0
"1857"	"Total_phyllosphere"	"Poales"	"Proteobacteria"	100	169	0.591715976331361
"1858"	"Total_phyllosphere"	"Poales"	"Rcp2-54"	0	169	0
"1859"	"Total_phyllosphere"	"Poales"	"Sar324"	0	169	0
"1860"	"Total_phyllosphere"	"Poales"	"Spirochaetota"	0	169	0
"1861"	"Total_phyllosphere"	"Poales"	"Sumerlaeota"	0	169	0
"1862"	"Total_phyllosphere"	"Poales"	"Sva0485"	0	169	0
"1863"	"Total_phyllosphere"	"Poales"	"Synergistota"	0	169	0
"1864"	"Total_phyllosphere"	"Poales"	"Ta06"	0	169	0
"1865"	"Total_phyllosphere"	"Poales"	"Thermotogota"	0	169	0
"1866"	"Total_phyllosphere"	"Poales"	"Verrucomicrobiota"	21	169	0.124260355029586
"1867"	"Total_phyllosphere"	"Poales"	"Wps-2"	0	169	0
"1868"	"Total_phyllosphere"	"Poales"	"Ws2"	0	169	0
"1869"	"Total_phyllosphere"	"Poales"	"Zixibacteria"	0	169	0
"1870"	"Total_phyllosphere"	"Polytrichales"	"Abditibacteriota"	43	506249	8.49384393845716e-05
"1871"	"Total_phyllosphere"	"Polytrichales"	"Acidobacteriota"	64999	506249	0.128393340036227
"1872"	"Total_phyllosphere"	"Polytrichales"	"Actinobacteriota"	31891	506249	0.0629946923351947
"1873"	"Total_phyllosphere"	"Polytrichales"	"Aquificota"	0	506249	0
"1874"	"Total_phyllosphere"	"Polytrichales"	"Armatimonadota"	2600	506249	0.00513581261395084
"1875"	"Total_phyllosphere"	"Polytrichales"	"Bacteroidota"	30381	506249	0.0600119703940156
"1876"	"Total_phyllosphere"	"Polytrichales"	"Bdellovibrionota"	3642	506249	0.00719408828461883
"1877"	"Total_phyllosphere"	"Polytrichales"	"Campilobacterota"	0	506249	0
"1878"	"Total_phyllosphere"	"Polytrichales"	"Chloroflexi"	676	506249	0.00133531127962722
"1879"	"Total_phyllosphere"	"Polytrichales"	"Cyanobacteria"	10106	506249	0.0199625085679182
"1880"	"Total_phyllosphere"	"Polytrichales"	"Deinococcota"	0	506249	0
"1881"	"Total_phyllosphere"	"Polytrichales"	"Dependentiae"	403	506249	0.000796050955162381
"1882"	"Total_phyllosphere"	"Polytrichales"	"Desulfobacterota"	0	506249	0
"1883"	"Total_phyllosphere"	"Polytrichales"	"Elusimicrobiota"	142	506249	0.000280494381223469
"1884"	"Total_phyllosphere"	"Polytrichales"	"Entotheonellaeota"	0	506249	0
"1885"	"Total_phyllosphere"	"Polytrichales"	"Fcpu426"	16	506249	3.1605000701236e-05
"1886"	"Total_phyllosphere"	"Polytrichales"	"Fibrobacterota"	0	506249	0
"1887"	"Total_phyllosphere"	"Polytrichales"	"Firmicutes"	104	506249	0.000205432504558034
"1888"	"Total_phyllosphere"	"Polytrichales"	"Fusobacteriota"	0	506249	0
"1889"	"Total_phyllosphere"	"Polytrichales"	"Gemmatimonadota"	583	506249	0.00115160721305128
"1890"	"Total_phyllosphere"	"Polytrichales"	"Hydrogenedentes"	0	506249	0
"1891"	"Total_phyllosphere"	"Polytrichales"	"Latescibacterota"	0	506249	0
"1892"	"Total_phyllosphere"	"Polytrichales"	"Mbnt15"	0	506249	0
"1893"	"Total_phyllosphere"	"Polytrichales"	"Methylomirabilota"	0	506249	0
"1894"	"Total_phyllosphere"	"Polytrichales"	"Myxococcota"	6409	506249	0.0126597780933888
"1895"	"Total_phyllosphere"	"Polytrichales"	"Nb1-j"	0	506249	0
"1896"	"Total_phyllosphere"	"Polytrichales"	"Nitrospirota"	0	506249	0
"1897"	"Total_phyllosphere"	"Polytrichales"	"Patescibacteria"	170	506249	0.000335803132450632
"1898"	"Total_phyllosphere"	"Polytrichales"	"Planctomycetota"	11828	506249	0.0233639967683887
"1899"	"Total_phyllosphere"	"Polytrichales"	"Proteobacteria"	282130	506249	0.557294927989981
"1900"	"Total_phyllosphere"	"Polytrichales"	"Rcp2-54"	62	506249	0.000122469377717289
"1901"	"Total_phyllosphere"	"Polytrichales"	"Sar324"	6	506249	1.18518752629635e-05
"1902"	"Total_phyllosphere"	"Polytrichales"	"Spirochaetota"	0	506249	0
"1903"	"Total_phyllosphere"	"Polytrichales"	"Sumerlaeota"	0	506249	0
"1904"	"Total_phyllosphere"	"Polytrichales"	"Synergistota"	0	506249	0
"1905"	"Total_phyllosphere"	"Polytrichales"	"Tx1a-33"	0	506249	0
"1906"	"Total_phyllosphere"	"Polytrichales"	"Verrucomicrobiota"	38813	506249	0.0766678057635669
"1907"	"Total_phyllosphere"	"Polytrichales"	"Wps-2"	21245	506249	0.0419655149936099
"1908"	"Total_phyllosphere"	"Polytrichales"	"Ws2"	0	506249	0
"1909"	"Total_phyllosphere"	"Rhizogoniales"	"Abditibacteriota"	169	570562	0.000296199186065669
"1910"	"Total_phyllosphere"	"Rhizogoniales"	"Acidobacteriota"	69438	570562	0.12170105965697
"1911"	"Total_phyllosphere"	"Rhizogoniales"	"Actinobacteriota"	54090	570562	0.0948012661200711
"1912"	"Total_phyllosphere"	"Rhizogoniales"	"Aquificota"	0	570562	0
"1913"	"Total_phyllosphere"	"Rhizogoniales"	"Armatimonadota"	5035	570562	0.00882463255527007
"1914"	"Total_phyllosphere"	"Rhizogoniales"	"Bacteroidota"	39492	570562	0.0692159660124579
